step,time_s,phase,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,yaw,pitch,roll,latency_ms
342,55.2158,s4_west_t1_move,0.0574,-0.0677,-1.0158,0.0045,0.026,-0.0749,-0.4832,1.0626,0.0,-90.59,-1.19,-2.53,0.0
343,55.5668,s4_west_t1_move,-0.0489,0.0658,-0.9979,-0.0037,0.0239,0.0239,-0.4874,1.0568,0.0,-90.56,-1.33,-2.65,229.02
344,55.6716,s4_west_t1_move,0.0039,-0.066,-1.0168,-0.0088,-0.0129,0.0367,-0.4946,1.0429,0.0,-90.45,-1.32,-2.42,1.25
345,55.7908,s4_west_t1_move,-0.0404,0.0964,-1.0005,0.0098,-0.0054,0.0031,-0.4956,1.0379,0.0,-90.41,-1.32,-2.37,0.0
346,55.9128,s4_west_t1_move,-0.0066,0.0129,-1.0002,0.0379,0.0011,-0.0086,-0.5042,1.0234,0.0,-90.52,-1.36,-2.36,0.0
347,56.035,s4_west_t1_move,-0.0066,0.0129,-1.0002,0.0379,0.0011,-0.0086,-0.5064,1.0174,0.0,-90.54,-1.4,-2.24,0.0
348,56.1646,s4_west_t1_move,-0.0066,-0.0322,-1.0158,-0.0294,-0.0013,0.0101,-0.5101,1.0099,0.0,-90.53,-1.4,-2.33,8.49
349,56.2909,s4_west_t1_move,-0.0638,0.102,-1.02,0.0088,-0.0081,-0.0389,-0.5143,1.0018,0.0,-90.54,-1.42,-2.33,12.07
350,56.576,s4_west_t1_move,0.0859,-0.0421,-1.0075,0.0209,-0.0061,0.0195,-0.5142,0.9969,0.0,-90.46,-1.42,-2.25,177.17
351,56.6952,s4_west_t1_move,-0.1182,0.0952,-1.0128,-0.0123,0.0064,-0.0185,-0.5297,0.9616,0.0,-90.58,-1.41,-2.32,0.0
352,57.0354,s4_west_t1_move,0.1317,-0.0171,-1.0172,0.0032,0.0055,-0.001,-0.5305,0.9567,0.0,-90.38,-1.46,-2.34,218.49
353,57.1555,s4_west_t1_move,0.0728,-0.0602,-1.0044,-0.0122,-0.0117,0.0909,-0.5382,0.9321,0.0,-90.55,-1.46,-2.33,0.0
354,57.2772,s4_west_t1_move,0.0686,-0.0347,-1.0153,-0.005,-0.0056,-0.0242,-0.5411,0.9182,0.0,-90.4,-1.48,-2.32,0.0
355,57.44,s4_west_t1_move,-0.0379,0.0039,-1.0096,-0.0129,-0.0097,0.0146,-0.544,0.9082,0.0,-90.62,-1.53,-2.31,41.98
356,57.5779,s4_west_t1_move,0.0167,-0.0067,-1.0166,-0.0074,-0.0128,0.0223,-0.5464,0.8936,0.0,-90.5,-1.54,-2.26,15.98
357,57.7015,s4_west_t1_move,-0.0435,0.011,-1.0122,-0.0089,-0.0044,-0.0113,-0.5483,0.8852,0.0,-90.5,-1.56,-2.3,15.82
358,58.0628,s4_west_t1_move,0.0128,0.0267,-1.0074,0.0097,0.0033,-0.0183,-0.5483,0.8852,0.0,-90.47,-1.59,-2.29,241.6
359,58.1768,s4_west_t1_move,0.0172,-0.0203,-1.0055,-0.0351,0.0152,0.041,-0.5528,0.8555,0.0,-90.47,-1.62,-2.25,2.53
360,58.2933,s4_west_t1_move,-0.0903,-0.0085,-1.0108,-0.0031,-0.0079,-0.0157,-0.5555,0.8389,0.0,-90.59,-1.66,-2.33,0.0
361,58.4129,s4_west_t1_move,-0.0903,-0.0085,-1.0108,-0.0031,-0.0079,-0.0157,-0.5555,0.8389,0.0,-90.59,-1.66,-2.33,0.0
362,58.5419,s4_west_t1_move,-0.0498,0.0261,-1.0151,-0.041,0.0,-0.0377,-0.5577,0.8206,0.0,-90.41,-1.7,-2.25,15.73
363,58.8835,s4_west_t1_move,-0.029,0.0349,-1.006,0.0012,0.028,0.0342,-0.5568,0.8129,0.0,-90.37,-1.69,-2.25,222.73
364,58.9991,s4_west_t1_move,-0.0485,0.0486,-1.0083,-0.003,-0.0075,0.108,-0.5575,0.7773,0.0,-90.34,-1.8,-2.12,8.46
365,59.1112,s4_west_t1_move,0.0217,0.0295,-1.0132,-0.0065,-0.0025,-0.0272,-0.5549,0.7674,0.0,-90.07,-1.78,-2.11,0.0
366,59.2455,s4_west_t1_move,-0.0644,-0.0648,-0.9982,0.0076,0.0108,-0.0542,-0.5589,0.7604,0.0,-90.58,-1.78,-2.08,10.31
367,59.6045,s4_west_t1_move,-0.0644,-0.0648,-0.9982,0.0076,0.0108,-0.0542,-0.5589,0.7604,0.0,-90.46,-1.75,-2.07,244.09
368,59.9005,s4_west_t1_move,-0.0012,0.0536,-1.0025,0.0283,0.0141,0.1786,-0.5595,0.7317,0.0,-89.74,-1.58,-1.98,177.84
369,60.0108,s4_west_t1_move,-0.0197,-0.0454,-1.0092,-0.0128,0.0017,-0.1168,-0.5693,0.7356,0.0,-90.78,-1.39,-2.07,0.0
370,60.1648,s4_west_t1_move,-0.0197,-0.0454,-1.0092,-0.0128,0.0017,-0.1168,-0.5705,0.7318,0.0,-90.6,-1.39,-2.12,32.18
371,60.2854,s4_west_t1_move,0.008,0.0427,-1.0142,-0.0031,0.0008,0.0897,-0.5659,0.7286,0.0,-91.01,-1.31,-2.04,12.76
372,60.3928,s4_west_t1_move,0.0728,0.069,-1.008,0.0185,0.0048,0.244,-0.5683,0.7191,0.0,-89.91,-1.21,-2.08,0.0
373,60.5312,s4_west_t1_move,0.0728,0.069,-1.008,0.0185,0.0048,0.244,-0.5659,0.7175,0.0,-90.47,-1.2,-2.2,15.88
374,60.6555,s4_west_t1_move,-0.0946,-0.0907,-1.0147,-0.0015,0.0048,-0.0369,-0.5654,0.7133,0.0,-90.97,-1.19,-2.19,0.0
375,60.7746,s4_west_t1_move,-0.0003,0.0356,-1.0234,-0.0821,-0.0159,-0.0025,-0.5601,0.7067,0.0,-91.08,-1.26,-2.29,0.0
376,60.8949,s4_west_t1_move,-0.0405,-0.0473,-1.0237,0.0051,0.0035,0.0011,-0.5538,0.6985,0.0,-91.08,-1.26,-2.29,0.0
377,61.0172,s4_west_t1_move,0.0178,0.1003,-1.0089,-0.0005,0.0094,0.1284,-0.5513,0.6944,0.0,-91.14,-1.28,-2.37,0.0
378,61.1473,s4_west_t1_move,-0.0121,0.0186,-0.9735,0.0103,0.0209,-0.0874,-0.5438,0.6885,0.0,-90.64,-1.26,-2.37,16.16
379,61.2852,s4_west_t1_move,0.0108,0.0327,-1.0106,0.0204,-0.0008,-0.0057,-0.5368,0.682,0.0,-90.49,-1.25,-2.37,16.08
380,61.398,s4_west_t1_move,-0.0607,0.0064,-1.0142,-0.0221,-0.0093,0.0131,-0.5368,0.682,0.0,-90.55,-1.25,-2.3,7.17
381,61.5271,s4_west_t1_move,-0.0607,0.0064,-1.0142,-0.0221,-0.0093,0.0131,-0.5327,0.6765,0.0,-90.54,-1.29,-2.34,15.94
382,61.6409,s4_west_t1_move,-0.0911,-0.0313,-1.011,0.0047,0.0037,-0.0005,-0.5271,0.6698,0.0,-90.53,-1.29,-2.27,8.92
383,61.9408,s4_west_t1_move,0.0223,0.0015,-1.0087,0.006,-0.0005,0.0198,-0.5229,0.6671,0.0,-90.53,-1.27,-2.26,178.01
384,62.0845,s4_west_t1_move,0.0726,0.0156,-1.017,-0.0091,-0.0125,0.0108,-0.5185,0.6648,0.0,-90.36,-1.32,-2.24,20.67
385,62.2046,s4_west_t1_move,0.0496,0.0248,-1.0183,-0.0114,0.0012,0.0083,-0.516,0.6634,0.0,-90.42,-1.32,-2.22,15.7
386,62.3267,s4_west_t1_move,-0.0222,0.0328,-1.011,-0.0087,-0.0118,-0.0641,-0.5143,0.662,0.0,-90.43,-1.33,-2.24,12.13
387,62.4424,s4_west_t1_move,0.0175,0.0372,-1.0139,-0.0085,-0.0028,0.0034,-0.5139,0.6613,0.0,-90.57,-1.34,-2.21,0.0
388,62.6307,s4_west_t1_move,-0.0197,-0.039,-1.0105,-0.0029,0.0038,0.0023,-0.5118,0.6616,0.0,-90.57,-1.34,-2.21,64.45
389,62.7616,s4_west_t1_move,0.0164,0.0352,-1.0124,-0.004,0.0064,0.0148,-0.5113,0.6613,0.0,-90.41,-1.35,-2.18,16.1
390,62.9762,s4_west_t1_move,-0.0099,0.026,-1.0137,0.0009,-0.0103,0.0032,-0.5088,0.6601,0.0,-90.44,-1.35,-2.16,95.53
391,63.383,s4_west_t1_move,0.0016,-0.0218,-1.018,-0.001,-0.0086,0.0126,-0.5081,0.6604,0.0,-90.59,-1.37,-2.12,300.29
392,63.5053,s4_west_t1_move,0.0233,0.0208,-1.0102,-0.0099,0.0034,0.0209,-0.5043,0.6603,0.0,-90.48,-1.41,-2.03,10.11
393,63.6182,s4_west_t1_move,0.0543,0.0319,-1.014,-0.01,0.0112,0.0307,-0.5016,0.661,0.0,-90.59,-1.43,-2.0,0.0
394,63.7984,s4_west_t1_move,0.0543,0.0319,-1.014,-0.01,0.0112,0.0307,-0.5016,0.661,0.0,-90.42,-1.44,-2.0,60.54
395,63.9193,s4_west_t1_move,-0.0384,-0.055,-1.0143,-0.0056,0.0057,0.0371,-0.4978,0.66,0.0,-90.48,-1.43,-1.98,15.98
396,64.2065,s4_west_t1_stop,0.0219,0.0435,-1.019,-0.0162,-0.0076,0.0079,-0.4968,0.6591,0.0,-90.47,-1.42,-1.97,166.13
397,64.3163,s4_west_t1_stop,-0.0027,0.0042,-1.0118,-0.0037,0.0027,0.0084,-0.4946,0.6642,0.0,-90.67,-1.44,-1.98,0.64
398,64.4344,s4_west_t1_stop,0.0056,0.0079,-1.0119,-0.0066,0.0017,0.0008,-0.4944,0.6667,0.0,-90.66,-1.43,-1.98,0.0
399,64.6074,s4_west_t1_stop,0.0236,0.0141,-1.0108,-0.0031,0.0006,0.005,-0.4941,0.6683,0.0,-90.65,-1.45,-1.97,49.89
400,64.7444,s4_west_t1_stop,0.0002,0.0136,-1.0131,-0.0063,-0.0001,0.0021,-0.4941,0.666,0.0,-90.65,-1.45,-1.97,16.1
401,65.0517,s4_west_t2_move,-0.0076,0.0139,-1.0128,-0.0036,0.0004,0.0014,-0.4944,0.6664,0.0,-90.66,-1.46,-1.96,191.78
402,65.1647,s4_west_t2_move,0.0078,0.0111,-1.0123,-0.0045,-0.0002,0.001,-0.4949,0.667,0.0,-90.65,-1.46,-1.97,0.0
403,65.3066,s4_west_t2_move,0.0882,-0.0435,-1.0151,0.0024,-0.0176,0.0311,-0.4961,0.6653,0.0,-90.62,-1.48,-1.95,18.5
404,65.4262,s4_west_t2_move,0.0882,-0.0435,-1.0151,0.0024,-0.0176,0.0311,-0.4961,0.6653,0.0,-90.62,-1.48,-1.95,14.93
405,65.5314,s4_west_t2_move,0.0866,-0.0242,-1.0103,-0.0221,0.0069,-0.0268,-0.5039,0.6451,0.0,-90.66,-1.45,-1.98,0.0
406,65.6523,s4_west_t2_move,-0.0737,0.0449,-1.0097,0.0018,-0.0146,-0.004,-0.505,0.6403,0.0,-90.69,-1.49,-1.9,0.0
407,65.772,s4_west_t2_move,-0.0737,0.0449,-1.0097,0.0018,-0.0146,-0.004,-0.505,0.6403,0.0,-90.69,-1.49,-1.9,0.0
408,65.8993,s4_west_t2_move,0.0249,0.0161,-1.0131,-0.0149,-0.0081,0.0017,-0.5097,0.6248,0.0,-90.64,-1.53,-1.9,5.95
409,66.2442,s4_west_t2_move,-0.0531,0.0636,-1.0016,0.008,0.0072,0.0069,-0.5102,0.6201,0.0,-90.64,-1.53,-1.9,224.31
410,66.6763,s4_west_t2_move,-0.0091,0.0185,-1.017,0.013,-0.0205,-0.0291,-0.514,0.5829,0.0,-90.58,-1.58,-1.76,315.36
411,66.7983,s4_west_t2_move,0.1359,0.0123,-1.0129,-0.0178,0.0104,0.0219,-0.5147,0.5437,0.0,-90.76,-1.65,-1.86,15.84
412,67.0698,s4_west_t2_move,0.0129,0.027,-1.03,-0.0461,-0.0277,-0.028,-0.5141,0.5367,0.0,-90.6,-1.59,-1.76,152.63
413,67.2041,s4_west_t2_move,0.1999,-0.0052,-1.0159,-0.0109,-0.0081,0.0471,-0.5128,0.5084,0.0,-90.61,-1.59,-1.89,16.06
414,67.3181,s4_west_t2_move,-0.19,0.0166,-1.0091,-0.0029,0.0046,-0.0276,-0.5127,0.4908,0.0,-90.73,-1.64,-1.92,8.26
415,67.432,s4_west_t2_move,-0.19,0.0166,-1.0091,-0.0029,0.0046,-0.0276,-0.5127,0.4908,0.0,-90.73,-1.64,-1.92,0.0
416,67.6705,s4_west_t2_move,0.0593,0.0351,-1.0182,-0.0359,-0.037,0.0067,-0.5116,0.4735,0.0,-90.74,-1.53,-1.91,111.04
417,67.7926,s4_west_t2_move,0.1224,-0.0033,-1.0271,-0.0307,-0.0016,0.0334,-0.5116,0.4442,0.0,-90.66,-1.59,-1.95,0.0
418,67.9355,s4_west_t2_move,-0.0635,0.0064,-1.0197,0.0113,-0.031,0.0085,-0.5112,0.4276,0.0,-90.68,-1.71,-1.9,17.96
419,68.3001,s4_west_t2_move,0.1374,0.0437,-1.0053,0.0217,-0.0298,-0.0561,-0.5108,0.4066,0.0,-90.57,-1.64,-1.93,257.54
420,68.4242,s4_west_t2_move,-0.0435,0.0101,-1.0017,0.0236,-0.0047,-0.0099,-0.5111,0.3603,0.0,-90.71,-1.67,-1.89,16.1
421,68.5404,s4_west_t2_move,0.0815,0.0101,-1.0187,0.0115,-0.014,0.0069,-0.5116,0.3471,0.0,-90.56,-1.71,-1.98,9.61
422,68.6625,s4_west_t2_move,-0.0924,0.0692,-0.9917,0.017,-0.0169,-0.0598,-0.5117,0.333,0.0,-90.56,-1.71,-1.98,16.66
423,68.7832,s4_west_t2_move,-0.0097,0.0492,-0.993,0.0076,-0.0179,-0.0276,-0.5122,0.3076,0.0,-90.65,-1.67,-1.89,16.04
424,68.9048,s4_west_t2_move,-0.0097,0.0492,-0.993,0.0076,-0.0179,-0.0276,-0.5122,0.3076,0.0,-90.69,-1.76,-1.85,16.04
425,69.0257,s4_west_t2_move,0.0956,0.005,-1.0232,-0.0319,-0.0014,0.0147,-0.5133,0.2855,0.0,-90.64,-1.63,-1.84,15.92
426,69.1302,s4_west_t2_move,-0.1054,0.0262,-1.0435,0.0134,-0.0429,-0.0101,-0.513,0.2699,0.0,-90.65,-1.69,-1.78,0.0
427,69.2517,s4_west_t2_move,0.031,0.0153,-1.0246,-0.0262,0.0187,-0.0295,-0.5134,0.2629,0.0,-90.62,-1.61,-1.9,0.0
428,69.5406,s4_west_t2_move,-0.0645,0.0255,-1.0001,-0.0167,0.027,-0.0029,-0.5126,0.2449,0.0,-90.66,-1.68,-1.85,160.06
429,69.6913,s4_west_t2_stop,-0.07,-0.0435,-0.9837,-0.0222,0.0457,0.0536,-0.5114,0.2216,0.0,-90.72,-1.63,-1.87,31.93
430,70.1356,s4_west_t2_stop,-0.0188,0.023,-1.007,-0.0119,0.021,0.0037,-0.5111,0.1952,0.0,-90.61,-1.54,-1.97,336.79
431,70.2541,s4_west_t2_stop,-0.0093,0.0166,-1.0103,-0.0133,0.0013,-0.0045,-0.5116,0.1568,0.0,-90.68,-1.46,-2.03,0.0
432,70.3741,s4_west_t2_stop,0.0046,0.0181,-1.0134,-0.0055,-0.0034,-0.0147,-0.5118,0.1527,0.0,-90.68,-1.46,-2.03,0.0
433,70.5679,s4_west_turn_right,-0.0058,0.0219,-1.0136,-0.0075,0.0015,-0.0044,-0.5115,0.1492,0.0,-90.71,-1.44,-2.03,69.59
434,70.6935,s4_west_turn_right,-0.0048,0.0163,-1.0119,-0.006,0.0031,-0.0014,-0.5115,0.1439,0.0,-90.73,-1.42,-2.02,15.8
435,70.8159,s4_west_turn_right,-0.0002,-0.0004,-1.0199,-0.0182,-0.0109,0.5909,-0.5141,0.1427,0.0,-87.29,-1.36,-2.17,6.09
436,70.9351,s4_west_turn_right,-0.0021,0.0503,-1.017,-0.0059,-0.0321,0.6466,-0.5141,0.1427,0.0,-83.6,-1.27,-2.24,0.0
437,71.0569,s4_west_turn_right,-0.0021,0.0503,-1.017,-0.0059,-0.0321,0.6466,-0.5159,0.1429,0.0,-79.52,-1.07,-2.23,0.0
438,71.185,s4_west_turn_right,-0.018,-0.0416,-1.0283,0.018,-0.0305,0.7098,-0.5151,0.1441,0.0,-71.17,-0.8,-2.36,8.91
439,71.5808,s4_west_turn_right,-0.018,-0.0416,-1.0283,0.018,-0.0305,0.7098,-0.514,0.1434,0.0,-66.65,-0.73,-2.32,282.55
440,71.7049,s4_west_turn_right,-0.0001,-0.0309,-1.007,0.0061,-0.0001,0.8098,-0.5147,0.1419,0.0,-46.67,-0.1,-2.44,17.05
441,71.8097,s4_west_turn_right,-0.0001,-0.0309,-1.007,0.0061,-0.0001,0.8098,-0.5148,0.1419,0.0,-42.17,0.05,-2.38,0.0
442,71.9386,s4_west_turn_right,0.0168,0.0014,-1.007,0.0042,-0.0143,0.7954,-0.5151,0.1409,0.0,-42.17,0.05,-2.38,7.84
443,72.0529,s4_west_turn_right,0.0399,0.004,-1.0117,-0.0179,0.0153,0.8309,-0.5141,0.1402,0.0,-33.11,0.39,-2.34,0.0
444,72.1742,s4_west_turn_right,0.0399,0.004,-1.0117,-0.0179,0.0153,0.8309,-0.5141,0.1402,0.0,-28.7,0.49,-2.23,0.0
445,72.2974,s4_west_turn_right,0.0151,0.0272,-1.0338,-0.0549,-0.0063,0.7047,-0.514,0.1397,0.0,-24.29,0.67,-2.34,0.0
446,72.7139,s4_west_turn_right,0.0288,-0.0297,-1.0017,-0.0302,0.0045,0.8497,-0.5138,0.1389,0.0,-19.62,0.84,-2.15,291.73
