step,time_s,phase,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,yaw,pitch,roll,latency_ms
172,25.8569,s2_east_turn_right,-0.0135,-0.0143,-1.0181,0.0029,-0.0037,0.7972,0.9267,1.0634,0.0,137.25,0.05,0.98,23.46
173,25.9731,s2_east_turn_right,-0.0135,-0.0143,-1.0181,0.0029,-0.0037,0.7972,0.9267,1.0634,0.0,137.25,0.05,0.98,13.46
174,26.0915,s2_east_turn_right,0.009,0.0343,-1.0343,-0.0296,-0.0115,0.7479,0.9263,1.0637,0.0,146.19,-0.23,0.99,10.66
175,26.208,s2_east_turn_right,0.0052,-0.0558,-1.0085,-0.0168,-0.0028,0.9124,0.9263,1.0628,0.0,150.86,-0.38,1.04,11.47
176,26.3524,s2_east_turn_right,0.0052,-0.0558,-1.0085,-0.0168,-0.0028,0.9124,0.9257,1.0634,0.0,155.06,-0.53,1.03,34.84
177,26.4728,s2_east_turn_right,0.0269,0.0465,-1.019,-0.037,-0.0204,0.7518,0.9259,1.0632,0.0,159.71,-0.64,0.86,15.11
178,26.5913,s2_east_turn_right,0.0221,0.0347,-1.018,-0.0331,0.0244,0.733,0.9263,1.0633,0.0,168.75,-0.79,0.78,12.97
179,26.7045,s2_east_turn_right,0.0221,0.0347,-1.018,-0.0331,0.0244,0.733,0.9262,1.0629,0.0,168.75,-0.79,0.78,10.61
180,26.9366,s3_south_t1_move,0.0072,0.0399,-1.0294,-0.0217,-0.0104,0.7065,0.9255,1.0628,0.0,177.6,-1.01,0.71,127.51
181,27.0529,s3_south_t1_move,0.0198,-0.0617,-1.028,-0.0549,-0.0089,-0.1384,0.9028,1.0725,0.0,179.19,-1.03,0.61,6.63
182,27.1737,s3_south_t1_move,0.0857,-0.0064,-1.0198,-0.0135,0.0066,-0.0349,0.8977,1.074,0.0,178.97,-1.05,0.62,12.17
183,27.2915,s3_south_t1_move,-0.0404,-0.0109,-1.0121,-0.0202,-0.0126,0.0111,0.8882,1.0771,0.0,179.04,-1.13,0.64,8.8
184,27.4144,s3_south_t1_move,-0.0218,0.0276,-1.0144,-0.0085,0.006,0.035,0.8837,1.0799,0.0,179.13,-1.11,0.63,16.28
185,27.5328,s3_south_t1_move,0.0586,-0.0218,-1.0093,0.0218,-0.0032,-0.0073,0.8733,1.0806,0.0,179.09,-1.12,0.69,13.25
186,27.6538,s3_south_t1_move,-0.1021,0.0551,-1.0086,0.0119,0.0033,-0.0121,0.8641,1.0827,0.0,179.21,-1.09,0.75,18.94
187,27.7727,s3_south_t1_move,-0.0785,-0.0006,-1.0144,-0.001,-0.0162,0.0358,0.8397,1.0848,0.0,179.22,-1.14,0.74,16.31
188,27.8901,s3_south_t1_move,-0.0785,-0.0006,-1.0144,-0.001,-0.0162,0.0358,0.8397,1.0848,0.0,179.22,-1.14,0.74,11.93
189,28.013,s3_south_t1_move,-0.0126,-0.0384,-1.0264,-0.0118,-0.0129,0.0157,0.8155,1.0859,0.0,179.12,-1.17,0.75,19.38
190,31.115,s3_south_t1_stop,-0.0013,0.0419,-1.0065,-0.0005,0.0185,-0.0445,0.3488,1.0843,0.0,178.8,-0.95,0.42,3000.44
191,31.2314,s3_south_t1_stop,-0.0368,0.0043,-1.0152,-0.0302,0.0143,0.0892,0.3326,1.0847,0.0,179.16,-0.93,0.33,13.98
192,31.353,s3_south_t1_stop,-0.0368,0.0043,-1.0152,-0.0302,0.0143,0.0892,0.3326,1.0847,0.0,179.16,-0.93,0.33,20.2
193,31.4748,s3_south_t2_move,0.0075,0.0121,-1.0125,0.0048,0.0082,-0.021,0.3221,1.0838,0.0,179.17,-0.83,0.34,20.6
194,31.5878,s3_south_t2_move,-0.0384,0.0062,-1.0107,-0.0181,-0.0046,0.0084,0.3167,1.0845,0.0,179.07,-0.83,0.34,11.82
195,31.7123,s3_south_t2_move,0.2098,-0.0046,-1.009,-0.0185,0.0613,0.0282,0.2877,1.0892,0.0,179.15,-0.71,0.29,14.85
196,31.8342,s3_south_t2_move,0.0147,-0.056,-1.0016,-0.0101,0.0617,0.0447,0.2841,1.0915,0.0,179.14,-0.52,0.48,15.46
197,32.0618,s3_south_t2_move,0.0147,-0.056,-1.0016,-0.0101,0.0617,0.0447,0.2841,1.0915,0.0,179.14,-0.52,0.48,113.71
198,32.2658,s3_south_t2_move,-0.1646,0.0116,-1.0261,0.0319,0.0326,-0.0267,0.254,1.0939,0.0,178.89,-0.52,0.52,100.78
199,32.3925,s3_south_t2_move,0.0146,0.0591,-0.9933,-0.0832,0.0133,-0.0563,0.2235,1.0965,0.0,179.07,-0.55,0.55,21.09
200,32.5129,s3_south_t2_move,-0.039,0.0086,-1.0103,0.0157,0.0261,-0.01,0.2121,1.0966,0.0,179.23,-0.56,0.59,14.31
201,32.6492,s3_south_t2_move,-0.1102,0.1017,-1.0154,-0.0003,0.0048,-0.1609,0.2009,1.099,0.0,178.96,-0.58,0.57,35.17
202,32.7729,s3_south_t2_move,0.0805,-0.0145,-1.0071,0.0221,0.0051,0.0804,0.1774,1.1013,0.0,179.07,-0.61,0.6,19.2
203,32.8894,s3_south_t2_move,-0.0375,-0.0222,-1.0186,0.0018,0.0042,0.0058,0.1719,1.1018,0.0,179.14,-0.56,0.65,14.07
204,33.0126,s3_south_t2_move,0.1023,0.0118,-1.0154,0.0042,-0.0124,-0.0064,0.1586,1.1023,0.0,179.1,-0.65,0.61,16.03
205,33.1327,s3_south_t2_move,-0.1307,0.0231,-1.0072,-0.0009,0.0091,-0.0411,0.1536,1.1032,0.0,179.04,-0.58,0.65,14.69
206,33.2519,s3_south_t2_move,0.0992,0.0096,-1.0212,-0.0059,0.0114,0.0153,0.1438,1.1033,0.0,179.08,-0.59,0.65,18.41
207,33.3736,s3_south_t2_move,-0.0425,-0.0082,-1.0115,0.0082,0.0146,0.009,0.1308,1.1038,0.0,179.09,-0.62,0.67,18.28
208,33.4915,s3_south_t2_move,0.1098,-0.0093,-1.0173,-0.0118,-0.0083,0.0156,0.1186,1.1041,0.0,179.1,-0.66,0.64,15.17
209,33.6128,s3_south_t2_move,-0.1323,-0.0001,-1.018,0.0321,-0.0192,-0.0077,0.1186,1.1041,0.0,179.1,-0.66,0.64,15.17
210,33.7313,s3_south_t2_move,-0.0066,0.0087,-1.0134,-0.0248,-0.011,-0.0221,0.1058,1.1032,0.0,179.19,-0.7,0.71,11.46
211,33.853,s3_south_t2_move,-0.0344,-0.0346,-1.0169,-0.0151,0.0148,-0.0432,0.0955,1.1024,0.0,178.86,-0.69,0.68,17.87
212,33.9726,s3_south_t2_move,-0.0311,-0.0251,-1.0129,-0.0251,0.0088,0.0518,0.0811,1.1013,0.0,179.12,-0.75,0.75,15.97
213,34.0834,s3_south_t2_move,-0.0006,-0.0167,-1.0137,-0.0094,0.0187,-0.0141,0.0741,1.1003,0.0,179.18,-0.71,0.7,5.75
214,34.216,s3_south_t2_move,0.0607,0.0177,-1.0122,-0.0128,0.0129,-0.0382,0.0678,1.0999,0.0,179.12,-0.66,0.65,23.22
215,34.5186,s3_south_t2_move,0.0607,0.0177,-1.0122,-0.0128,0.0129,-0.0382,0.0579,1.098,0.0,178.95,-0.69,0.61,198.03
216,34.6327,s3_south_t2_move,-0.0212,0.0096,-1.016,-0.0182,-0.0012,-0.0211,0.0374,1.0944,0.0,179.27,-0.73,0.7,8.82
217,34.7533,s3_south_t2_move,0.0136,0.0014,-1.0148,-0.011,0.0081,0.0136,0.0314,1.0938,0.0,179.09,-0.68,0.59,19.68
218,34.8734,s3_south_t2_move,0.0136,0.0014,-1.0148,-0.011,0.0081,0.0136,0.0235,1.0928,0.0,179.08,-0.71,0.57,18.59
219,34.9919,s3_south_t2_move,0.0425,0.0167,-1.0131,-0.0174,0.0056,-0.0229,0.0182,1.0919,0.0,179.21,-0.74,0.62,14.0
220,35.1117,s3_south_t2_move,0.021,0.0098,-1.0116,0.0018,0.0086,0.0291,0.0042,1.0907,0.0,179.06,-0.71,0.56,12.13
221,35.2339,s3_south_t2_move,0.021,0.0098,-1.0116,0.0018,0.0086,0.0291,0.0042,1.0907,0.0,179.06,-0.71,0.56,21.01
222,35.3675,s3_south_t2_move,0.0127,-0.0167,-1.0127,-0.0014,0.0025,0.0427,-0.0086,1.089,0.0,179.09,-0.74,0.6,32.79
223,35.4862,s3_south_t2_move,-0.0029,-0.0032,-1.0152,-0.0288,0.002,-0.0045,-0.023,1.0879,0.0,179.0,-0.73,0.52,11.65
224,35.6098,s3_south_t2_move,-0.0229,-0.0377,-1.014,-0.0041,0.0027,0.0139,-0.0284,1.0875,0.0,179.0,-0.73,0.52,14.09
225,35.9612,s3_south_t2_move,0.0368,0.0064,-1.0181,-0.0118,0.0006,0.0153,-0.0284,1.0875,0.0,179.08,-0.73,0.53,231.31
226,36.0724,s3_south_t2_move,-0.0426,-0.0079,-1.0135,-0.0018,0.0022,-0.0055,-0.0564,1.086,0.0,179.1,-0.77,0.54,9.05
227,36.1905,s3_south_t2_move,0.0505,-0.0267,-1.0259,-0.0062,-0.0108,0.0287,-0.061,1.0858,0.0,179.09,-0.75,0.55,11.78
228,36.3147,s3_south_t2_move,-0.0288,0.0288,-1.0154,0.0047,-0.0114,-0.0373,-0.0767,1.0861,0.0,179.08,-0.77,0.51,20.41
229,36.434,s3_south_t2_move,0.0121,0.0099,-1.0086,-0.0073,0.0073,-0.0021,-0.0846,1.0859,0.0,179.08,-0.77,0.51,18.2
230,36.555,s3_south_t2_move,0.0178,0.0118,-1.0133,-0.0011,-0.0071,-0.0286,-0.0902,1.0858,0.0,178.96,-0.79,0.54,18.09
231,36.6731,s3_south_t2_move,0.0667,-0.0152,-1.0103,-0.0332,0.0189,0.0371,-0.0967,1.0857,0.0,179.2,-0.79,0.47,14.44
232,36.7922,s3_south_t2_move,0.0667,-0.0152,-1.0103,-0.0332,0.0189,0.0371,-0.1046,1.0861,0.0,179.2,-0.79,0.47,12.71
233,36.9138,s3_south_t2_move,-0.0814,-0.0004,-1.0092,0.0035,-0.0064,-0.0156,-0.1089,1.0864,0.0,179.05,-0.8,0.47,18.82
234,37.0329,s3_south_t2_move,0.0633,-0.0118,-1.0162,-0.0132,0.0135,-0.0138,-0.1183,1.0868,0.0,179.02,-0.84,0.54,16.68
235,37.152,s3_south_t2_stop,0.0835,0.0152,-1.0197,0.0007,-0.004,-0.0064,-0.1294,1.0873,0.0,179.06,-0.84,0.5,14.33
236,37.2722,s3_south_t2_stop,-0.0435,-0.0192,-1.0067,0.0163,0.012,-0.0413,-0.1392,1.0875,0.0,178.87,-0.97,0.56,19.12
237,37.3935,s3_south_t2_stop,-0.0435,-0.0192,-1.0067,0.0163,0.012,-0.0413,-0.1392,1.0875,0.0,178.87,-0.97,0.56,18.58
238,37.5128,s3_south_t2_stop,-0.0222,-0.0053,-1.0144,-0.0039,-0.0101,0.0007,-0.1573,1.0877,0.0,179.14,-1.18,0.51,16.53
239,37.6295,s3_south_t2_stop,-0.0196,-0.0036,-1.0082,0.0037,-0.0052,-0.0035,-0.1704,1.0878,0.0,179.1,-1.22,0.52,11.46
240,37.7631,s3_south_t2_stop,-0.0357,-0.0081,-1.0122,-0.0027,0.0008,0.013,-0.1758,1.0877,0.0,179.1,-1.24,0.55,23.64
241,37.8922,s3_south_t2_stop,-0.0357,-0.0081,-1.0122,-0.0027,0.0008,0.013,-0.1789,1.0875,0.0,179.1,-1.24,0.55,19.5
242,38.0141,s3_south_t2_stop,-0.0245,0.0014,-1.0136,-0.0063,0.0005,-0.0025,-0.1789,1.0875,0.0,179.13,-1.27,0.53,7.05
243,38.1586,s3_south_turn_right,-0.0147,-0.0025,-1.0138,-0.005,0.002,0.0024,-0.1808,1.0872,0.0,179.14,-1.28,0.52,43.39
244,38.2671,s3_south_turn_right,-0.0143,-0.0022,-1.0138,-0.0047,0.0029,0.0034,-0.1806,1.0867,0.0,179.13,-1.28,0.52,5.9
245,38.3932,s3_south_turn_right,-0.0114,-0.0019,-1.0114,-0.0052,0.003,-0.0012,-0.1783,1.0888,0.0,-175.77,-1.38,0.47,16.82
246,38.5134,s3_south_turn_right,-0.0015,-0.053,-1.0094,0.0002,-0.0011,0.6808,-0.1787,1.0889,0.0,-171.78,-1.42,0.4,15.61
247,38.6321,s3_south_turn_right,-0.0015,-0.053,-1.0094,0.0002,-0.0011,0.6808,-0.1778,1.0892,0.0,-167.7,-1.46,0.43,12.79
248,38.7518,s3_south_turn_right,0.0156,-0.042,-1.0147,-0.0348,0.0238,0.7922,-0.1788,1.0897,0.0,-163.45,-1.52,0.33,17.12
249,38.8727,s3_south_turn_right,-0.0373,-0.0356,-1.013,-0.0164,-0.0229,0.8153,-0.1785,1.088,0.0,-158.98,-1.52,0.15,16.51
250,38.9926,s3_south_turn_right,0.0598,-0.0029,-1.009,-0.0442,0.0434,0.7419,-0.1792,1.0875,0.0,-154.66,-1.59,0.18,15.06
251,39.1111,s3_south_turn_right,-0.0065,-0.005,-1.0144,0.0075,-0.0095,0.8285,-0.18,1.0875,0.0,-145.67,-1.5,-0.17,11.49
252,39.2332,s3_south_turn_right,-0.0056,0.0009,-0.9886,0.0121,0.0093,0.7875,-0.1801,1.0878,0.0,-141.19,-1.54,-0.32,18.52
253,39.3504,s3_south_turn_right,-0.0056,0.0009,-0.9886,0.0121,0.0093,0.7875,-0.1802,1.0872,0.0,-136.66,-1.53,-0.44,14.31
254,39.4716,s3_south_turn_right,-0.0119,0.0155,-1.0098,0.0102,-0.006,0.7363,-0.1809,1.0858,0.0,-127.68,-1.57,-0.64,20.13
255,39.5926,s3_south_turn_right,0.006,-0.011,-1.0208,-0.0123,-0.0227,0.7872,-0.1809,1.0855,0.0,-123.22,-1.55,-0.81,13.89
256,39.713,s3_south_turn_right,0.006,-0.011,-1.0208,-0.0123,-0.0227,0.7872,-0.181,1.0863,0.0,-118.76,-1.55,-0.86,18.56
257,39.8329,s3_south_turn_right,-0.0062,-0.027,-0.9898,-0.0522,0.0439,0.8089,-0.1812,1.0866,0.0,-118.76,-1.55,-0.86,17.45
258,39.9534,s3_south_turn_right,0.0335,-0.0176,-1.0135,-0.0109,-0.0466,0.8639,-0.1808,1.0861,0.0,-109.78,-1.35,-1.33,16.3
259,40.0718,s3_south_turn_right,-0.0011,-0.0265,-1.0066,0.0079,0.0007,0.7916,-0.1802,1.0852,0.0,-105.33,-1.26,-1.48,13.23
260,40.1921,s3_south_turn_right,-0.0106,-0.0169,-1.0114,-0.0389,0.0034,0.8335,-0.1796,1.0846,0.0,-96.35,-1.13,-1.61,18.36
261,40.3073,s4_west_t1_move,0.1051,0.2249,-0.9938,0.0297,0.0277,-0.0932,-0.1791,1.0839,0.0,-92.32,-1.08,-1.74,11.42
262,40.4327,s4_west_t1_move,0.0072,-0.1275,-1.0168,-0.0517,-0.0239,0.0528,-0.1827,1.0754,0.0,-93.02,-1.09,-1.67,16.03
263,40.5531,s4_west_t1_move,-0.0669,0.1127,-1.0182,0.004,-0.0278,-0.1017,-0.1965,1.0663,0.0,-93.13,-1.12,-1.78,15.01
264,40.6729,s4_west_t1_move,0.09,-0.065,-0.9916,-0.0111,0.007,0.0165,-0.1985,1.0618,0.0,-93.33,-1.14,-1.66,13.43
265,40.794,s4_west_t1_move,-0.0952,0.0271,-0.9719,-0.0069,0.0352,0.1077,-0.2145,1.0441,0.0,-93.13,-1.12,-1.71,18.76
266,40.914,s4_west_t1_move,0.0507,-0.0267,-1.0203,-0.0219,0.0192,-0.021,-0.2145,1.0441,0.0,-93.13,-1.12,-1.71,17.56
267,41.0332,s4_west_t1_move,-0.0425,-0.0696,-0.9977,-0.0166,0.009,0.1253,-0.2264,1.0258,0.0,-93.21,-1.11,-1.68,14.54
268,41.1472,s4_west_t1_move,-0.0452,0.05,-1.0142,-0.0248,0.0099,-0.0236,-0.2298,1.0182,0.0,-93.05,-0.99,-1.75,5.02
269,41.4834,s4_west_t1_move,0.0671,-0.0568,-1.013,-0.0291,0.0184,0.0591,-0.2363,1.0063,0.0,-93.05,-0.95,-1.82,234.7
270,41.6862,s4_west_t1_move,-0.02,0.1021,-1.0145,0.0059,0.011,-0.0085,-0.2582,0.9725,0.0,-93.08,-0.79,-1.91,97.64
271,41.8938,s4_west_t1_move,-0.0546,-0.0318,-1.0018,-0.0452,0.0211,0.0463,-0.2768,0.9428,0.0,-93.09,-0.72,-1.97,104.62
272,42.0126,s4_west_t1_move,-0.0673,0.0683,-1.003,-0.0425,0.0179,0.0576,-0.2925,0.9218,0.0,-93.09,-0.65,-2.05,17.26
273,42.1476,s4_west_t1_move,0.0359,-0.013,-1.0052,0.0133,0.018,0.0055,-0.296,0.9135,0.0,-93.08,-0.61,-2.01,30.77
274,42.5073,s4_west_t1_move,-0.0117,-0.0164,-1.0167,-0.0319,-0.0389,-0.001,-0.3056,0.902,0.0,-93.08,-0.62,-2.06,256.93
275,42.7115,s4_west_t1_move,-0.1141,-0.0217,-0.9958,-0.0074,0.0226,0.1131,-0.333,0.8665,0.0,-92.91,-0.57,-2.03,102.88
276,42.8335,s4_west_t1_move,0.0288,0.03,-0.9981,-0.0327,0.0591,0.022,-0.3485,0.85,0.0,-93.05,-0.51,-2.09,18.4
277,42.952,s4_west_t1_move,0.0782,0.0009,-1.0054,0.0161,0.0281,-0.0302,-0.3551,0.8408,0.0,-93.11,-0.46,-2.05,15.5
278,43.0744,s4_west_t1_move,-0.0687,0.055,-1.0,-0.0289,0.0135,0.0764,-0.3634,0.8327,0.0,-92.87,-0.5,-2.08,16.43
279,43.1927,s4_west_t1_move,0.0509,-0.0194,-1.0158,-0.0041,-0.0089,-0.0497,-0.3681,0.8268,0.0,-93.05,-0.47,-2.1,13.28
280,43.3126,s4_west_t1_move,-0.0142,0.027,-0.9991,-0.0325,0.0094,-0.0108,-0.3778,0.8183,0.0,-93.04,-0.5,-2.11,17.85
281,43.4285,s4_west_t1_move,-0.0097,0.0334,-0.9974,0.0198,0.0191,-0.008,-0.3833,0.813,0.0,-93.11,-0.51,-2.11,11.62
282,43.5518,s4_west_t1_move,0.0161,0.0727,-1.0166,-0.0047,-0.008,0.014,-0.3983,0.8003,0.0,-93.04,-0.53,-2.12,13.91
283,43.6738,s4_west_t1_move,0.0041,0.0059,-1.0031,-0.0055,0.0182,0.0011,-0.403,0.7956,0.0,-93.02,-0.51,-2.14,20.49
284,43.7933,s4_west_t1_move,-0.0215,-0.0211,-1.0117,0.0053,-0.0085,-0.026,-0.4103,0.7887,0.0,-93.13,-0.58,-2.08,18.72
285,43.9081,s4_west_t1_move,-0.0106,0.0296,-1.0041,-0.0307,0.0111,0.0521,-0.419,0.7855,0.0,-93.0,-0.55,-2.15,11.92
286,44.1127,s4_west_t1_move,0.046,0.031,-1.0161,-0.0049,-0.0112,-0.0362,-0.4315,0.775,0.0,-93.09,-0.6,-2.09,88.28
287,44.2241,s4_west_t1_move,0.0338,-0.0594,-1.0155,0.0056,-0.0127,0.0558,-0.4429,0.7648,0.0,-93.03,-0.6,-2.05,0.95
288,44.4389,s4_west_t1_move,-0.0272,0.0724,-1.0159,0.0109,-0.0206,-0.0214,-0.4507,0.7584,0.0,-93.08,-0.64,-2.13,105.71
289,44.5541,s4_west_t1_move,-0.0034,-0.0191,-1.0157,-0.0094,-0.0198,0.013,-0.4629,0.7504,0.0,-93.07,-0.69,-2.06,7.89
290,44.6727,s4_west_t1_move,-0.0333,0.0227,-1.0045,-0.0162,0.025,0.0687,-0.469,0.7481,0.0,-93.01,-0.67,-2.06,11.39
291,44.8542,s4_west_t1_move,-0.0166,0.0892,-1.0122,-0.0021,0.0071,-0.0035,-0.4805,0.7396,0.0,-93.08,-0.7,-2.05,77.78
292,44.9927,s4_west_t1_move,-0.0166,0.0892,-1.0122,-0.0021,0.0071,-0.0035,-0.4847,0.7368,0.0,-93.08,-0.7,-2.05,37.25
293,45.1119,s4_west_t1_move,-0.0286,0.0281,-1.0043,0.0278,-0.0247,-0.0231,-0.4924,0.7315,0.0,-92.98,-0.75,-1.97,13.45
294,45.4328,s4_west_t1_move,0.0124,-0.0022,-1.0194,0.0234,0.0011,0.0184,-0.5095,0.723,0.0,-92.95,-0.75,-1.94,219.26
295,45.5536,s4_west_t1_move,-0.0475,-0.0073,-1.0102,-0.0147,0.0173,0.0231,-0.5185,0.716,0.0,-93.15,-0.74,-2.04,17.98
296,45.7054,s4_west_t1_move,0.0106,0.0371,-1.0062,-0.0197,0.0061,0.0417,-0.5235,0.7123,0.0,-92.96,-0.79,-1.93,48.22
297,45.8732,s4_west_t1_move,0.0372,-0.0165,-1.0148,-0.0155,-0.0023,0.0299,-0.5306,0.7067,0.0,-93.09,-0.73,-2.06,64.27
298,46.0117,s4_west_t1_move,0.0372,-0.0165,-1.0148,-0.0155,-0.0023,0.0299,-0.5306,0.7067,0.0,-93.09,-0.73,-2.06,32.72
299,46.1554,s4_west_t1_move,-0.0306,0.0397,-1.0161,-0.0078,0.0002,0.0199,-0.5349,0.702,0.0,-93.1,-0.82,-1.99,36.42
300,46.3128,s4_west_t1_move,-0.0804,0.0102,-1.0107,0.0019,0.0034,0.0067,-0.544,0.6918,0.0,-93.04,-0.78,-2.08,54.67
301,46.4711,s4_west_t1_move,-0.0158,0.0241,-0.9925,-0.0307,0.0186,0.0605,-0.5466,0.6918,0.0,-93.26,-0.77,-2.07,55.27
302,46.5925,s4_west_t1_move,-0.0459,0.0267,-0.9836,-0.036,-0.0172,0.0998,-0.5786,0.6783,0.0,-92.65,-0.65,-2.01,18.43
303,46.7317,s4_west_t1_move,-0.0459,0.0267,-0.9836,-0.036,-0.0172,0.0998,-0.5786,0.6783,0.0,-92.65,-0.65,-2.01,36.58
304,46.8437,s4_west_t1_move,-0.0037,0.0069,-1.031,0.1511,-0.0877,0.3592,-0.6406,0.6536,0.0,-90.48,-0.57,-1.44,2.49
305,46.9502,s4_west_t1_move,0.0149,0.0091,-1.0209,-0.0863,-0.2199,0.2482,-0.679,0.6434,0.0,-88.35,-1.31,-0.98,5.32
306,47.0726,s4_west_t1_move,-0.021,-0.0133,-0.9833,-0.1661,-0.2774,-0.0418,-0.7015,0.6396,0.0,-87.51,-2.73,-1.61,12.67
307,47.1878,s4_west_t1_move,-0.0479,-0.0635,-0.9401,-0.2295,0.1186,-0.1477,-0.7469,0.6322,0.0,-88.2,-3.53,-2.58,5.04
308,47.2963,s4_west_t1_move,-0.0496,-0.0118,-0.9176,-0.0934,0.522,-0.0331,-0.7469,0.6322,0.0,-88.63,-2.0,-3.77,0.0
309,47.4116,s4_west_t1_move,-0.0149,0.0048,-1.0189,0.1201,0.1573,-0.5884,-0.7491,0.6204,0.0,-92.24,-0.81,-2.46,5.93
310,47.553,s4_west_t1_move,-0.0669,-0.1154,-0.9593,0.073,0.0253,-0.7586,-0.7498,0.6107,0.0,-94.85,-0.82,-2.4,37.51
311,47.7458,s4_west_t1_move,-0.0264,0.0809,-1.0097,0.0007,0.0074,-0.1126,-0.7538,0.6039,0.0,-101.21,-0.96,-2.07,91.28
312,47.8673,s4_west_t1_move,0.0309,0.0284,-1.0113,-0.0081,-0.0077,0.1562,-0.7486,0.6023,0.0,-100.58,-1.0,-2.08,18.19
313,47.9949,s4_west_t1_move,-0.0763,-0.0791,-1.008,0.0069,-0.0032,0.4661,-0.7419,0.6017,0.0,-98.52,-0.93,-2.1,24.43
314,48.1107,s4_west_t1_move,0.0114,0.1207,-1.0156,-0.0048,-0.0209,0.3161,-0.7286,0.5981,0.0,-94.15,-0.86,-2.17,12.73
315,48.2322,s4_west_t1_move,-0.0049,-0.0941,-1.0171,-0.0052,-0.0028,0.1277,-0.7177,0.5983,0.0,-93.12,-0.84,-2.16,18.84
316,48.3512,s4_west_t1_move,-0.0192,0.0332,-1.0126,0.0027,0.0137,-0.0312,-0.7112,0.5993,0.0,-93.04,-0.82,-2.15,16.48
317,48.5413,s4_west_t1_move,0.0198,0.0355,-1.0048,-0.029,0.0136,0.0964,-0.7085,0.6001,0.0,-92.52,-0.81,-2.22,85.04
318,48.6732,s4_west_t1_move,0.0171,0.0137,-1.0239,-0.0163,0.0075,-0.0176,-0.7001,0.5973,0.0,-92.92,-0.87,-2.21,28.59
319,48.79,s4_west_t1_move,-0.0017,-0.0036,-1.0199,-0.0099,0.0021,-0.0131,-0.6993,0.5991,0.0,-93.15,-0.86,-2.24,11.81
320,48.9122,s4_west_t1_move,-0.0234,-0.0299,-1.0135,-0.0046,0.0034,0.0027,-0.6987,0.5987,0.0,-93.22,-0.9,-2.25,18.99
321,49.0268,s4_west_t1_move,-0.0234,-0.0299,-1.0135,-0.0046,0.0034,0.0027,-0.6983,0.599,0.0,-93.22,-0.89,-2.26,11.32
322,49.1521,s4_west_t1_move,-0.0203,0.0077,-1.0115,-0.0097,-0.0074,0.0031,-0.6981,0.5999,0.0,-93.13,-0.88,-2.26,15.99
323,49.4693,s4_west_t1_move,-0.0203,0.0077,-1.0115,-0.0097,-0.0074,0.0031,-0.6981,0.5999,0.0,-93.13,-0.88,-2.26,211.13
324,49.5922,s4_west_t1_move,-0.0078,-0.003,-1.0109,-0.0008,-0.0029,0.0216,-0.6997,0.6,0.0,-92.92,-0.85,-2.24,18.56
325,49.7137,s4_west_t1_move,-0.0002,0.0309,-1.0127,-0.0031,0.0024,-0.0124,-0.6999,0.6,0.0,-93.1,-0.84,-2.23,18.66
326,49.8425,s4_west_t1_move,-0.0002,0.0309,-1.0127,-0.0031,0.0024,-0.0124,-0.7005,0.5999,0.0,-93.1,-0.84,-2.22,26.24
327,49.952,s4_west_t1_move,0.0058,-0.0057,-1.0138,-0.0098,0.013,-0.0003,-0.7023,0.6006,0.0,-93.16,-0.85,-2.24,7.9
328,50.0726,s4_west_t1_move,-0.0205,0.0481,-1.001,-0.0011,-0.0024,-0.0592,-0.7055,0.6006,0.0,-93.12,-0.87,-2.24,9.97
329,50.1982,s4_west_t1_move,0.0475,-0.0139,-1.008,0.008,0.0045,0.0778,-0.7074,0.6017,0.0,-93.13,-0.86,-2.23,10.0
330,50.3324,s4_west_t1_stop,-0.0111,0.0467,-1.0132,-0.0073,0.024,-0.0352,-0.7107,0.6005,0.0,-93.03,-0.87,-2.24,20.45
331,50.4537,s4_west_t1_stop,-0.0134,0.0004,-1.0169,-0.0056,-0.0005,0.0022,-0.7113,0.5993,0.0,-93.17,-0.86,-2.23,17.74
332,50.5721,s4_west_t1_stop,-0.0107,0.0121,-1.0147,-0.006,-0.0014,-0.0073,-0.7106,0.6001,0.0,-93.16,-0.87,-2.24,9.09
333,50.693,s4_west_t1_stop,0.0061,0.012,-1.0138,-0.0087,0.0006,0.0008,-0.7102,0.6008,0.0,-93.16,-0.87,-2.24,14.52
334,50.8127,s4_west_t1_stop,-0.0012,0.0105,-1.0134,-0.0045,0.0012,0.0029,-0.7096,0.6008,0.0,-93.16,-0.87,-2.25,18.92
335,50.9327,s4_west_t1_stop,-0.0012,0.0105,-1.0134,-0.0045,0.0012,0.0029,-0.7094,0.6006,0.0,-93.16,-0.88,-2.25,17.44
336,51.0488,s4_west_t1_stop,-0.0062,0.013,-1.0138,-0.0041,-0.0014,0.0001,-0.7094,0.6006,0.0,-93.16,-0.88,-2.25,11.79
337,51.1726,s4_west_t1_stop,0.001,0.011,-1.0131,-0.0062,0.0012,-0.0009,-0.7099,0.6005,0.0,-93.16,-0.88,-2.25,14.11
338,51.2925,s4_west_t2_move,-0.0039,0.0124,-1.012,-0.0067,0.0009,0.0015,-0.7104,0.6005,0.0,-93.16,-0.88,-2.25,18.29
339,51.4135,s4_west_t2_move,0.0067,-0.0289,-0.9999,0.0033,0.0242,0.0355,-0.7113,0.6008,0.0,-93.16,-0.88,-2.25,18.6
