step,time_s,phase,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,yaw,pitch,roll,latency_ms
339,53.7394,s4_west_t2_move,0.015,0.0916,-1.0233,0.0044,-0.0123,-0.0623,-0.0669,0.3283,0.0,-94.75,0.19,-0.19,13.54
340,53.8594,s4_west_t2_move,0.0747,0.0024,-1.0049,-0.0634,0.0229,0.0344,-0.0693,0.3086,0.0,-94.71,0.18,-0.14,7.85
341,53.977,s4_west_t2_move,-0.0924,-0.0301,-1.0048,0.0086,-0.0013,0.0345,-0.0709,0.2954,0.0,-94.79,0.12,-0.14,16.25
342,54.0984,s4_west_t2_move,0.0938,0.0321,-1.0072,-0.015,0.0075,-0.0107,-0.0733,0.2881,0.0,-94.68,0.18,-0.16,15.75
343,54.2198,s4_west_t2_move,0.037,0.0083,-1.0168,-0.0048,0.0108,0.0738,-0.0769,0.2628,0.0,-94.88,0.13,-0.13,16.0
344,54.3408,s4_west_t2_move,0.037,0.0083,-1.0168,-0.0048,0.0108,0.0738,-0.0769,0.2628,0.0,-94.63,0.2,-0.1,15.69
345,54.7777,s4_west_t2_move,-0.0598,-0.0011,-1.0128,0.0006,0.0054,0.0162,-0.0791,0.2408,0.0,-94.76,0.16,-0.04,321.83
346,55.0139,s4_west_t2_move,0.0539,-0.0082,-1.0107,-0.0251,-0.0047,0.0303,-0.0837,0.1989,0.0,-94.66,0.11,-0.09,114.92
347,55.1297,s4_west_t2_move,0.1243,0.0101,-1.0134,0.0109,0.0058,0.0066,-0.0851,0.1825,0.0,-94.77,0.1,-0.12,0.0
348,55.2511,s4_west_t2_move,-0.0799,-0.016,-0.9947,0.007,0.0452,-0.0085,-0.0862,0.1624,0.0,-94.83,0.09,-0.18,0.0
349,55.376,s4_west_t2_move,-0.0799,-0.016,-0.9947,0.007,0.0452,-0.0085,-0.0862,0.1624,0.0,-94.83,0.09,-0.18,0.0
350,55.6225,s4_west_t2_move,-0.1973,-0.0032,-0.9993,-0.0159,0.003,-0.0045,-0.0879,0.1361,0.0,-94.67,-0.03,-0.23,130.15
351,55.758,s4_west_t2_move,-0.1501,0.0253,-0.9978,0.0195,0.0234,-0.0157,-0.0894,0.1138,0.0,-94.81,-0.01,-0.25,16.14
352,56.4484,s4_west_t2_stop,0.2253,-0.0201,-1.0113,-0.0094,0.002,0.001,-0.0902,0.0975,0.0,-94.79,0.09,-0.23,573.81
353,56.5652,s4_west_t2_stop,-0.0071,0.0006,-1.0096,-0.0023,-0.0003,0.0028,-0.091,0.0736,0.0,-94.78,-0.04,-0.22,0.0
354,56.7978,s4_west_t2_stop,0.004,0.005,-1.0094,-0.0063,-0.0001,0.0005,-0.0904,0.0766,0.0,-94.79,-0.04,-0.23,101.1
355,56.9219,s4_west_t2_stop,0.0023,0.0019,-1.0108,-0.0076,0.0021,0.0001,-0.0905,0.0766,0.0,-94.79,-0.04,-0.23,8.1
356,57.0267,s4_west_t2_stop,0.0083,0.0036,-1.0116,-0.0056,-0.0016,0.0025,-0.0906,0.0762,0.0,-94.78,-0.04,-0.22,0.0
357,57.1477,s4_west_t2_stop,-0.003,0.0026,-1.0114,-0.0025,0.0008,0.0008,-0.0907,0.0761,0.0,-94.79,-0.04,-0.22,0.0
358,57.2703,s4_west_t2_stop,-0.003,0.0026,-1.0114,-0.0025,0.0008,0.0008,-0.0907,0.0761,0.0,-94.79,-0.04,-0.22,0.0
359,57.4601,s4_west_turn_right,-0.005,0.0015,-1.0107,-0.0038,0.0,0.0014,-0.0907,0.076,0.0,-94.79,-0.04,-0.23,64.58
360,57.8019,s4_west_turn_right,-0.0019,0.0021,-1.0116,-0.0039,0.0023,0.0001,-0.0908,0.0755,0.0,-94.78,-0.04,-0.22,230.57
361,57.9401,s4_west_turn_right,-0.0106,0.0066,-1.0076,0.0105,0.0066,0.7374,-0.0933,0.075,0.0,-81.95,-0.09,-0.16,16.45
362,58.0855,s4_west_turn_right,0.0183,0.0094,-1.0237,-0.033,0.0222,0.7498,-0.0934,0.0746,0.0,-73.31,-0.15,-0.17,32.15
363,58.484,s4_west_turn_right,0.0146,0.0375,-1.0025,0.021,-0.0157,0.7535,-0.0934,0.0746,0.0,-73.31,-0.15,-0.17,290.32
364,58.6057,s4_west_turn_right,-0.0005,0.0411,-1.0076,-0.0043,-0.0021,0.7409,-0.0937,0.0743,0.0,-55.59,-0.23,-0.2,0.0
365,58.7389,s4_west_turn_right,0.0134,-0.0376,-1.0048,-0.0114,0.0022,0.8062,-0.092,0.0745,0.0,-46.69,-0.27,-0.19,15.75
366,58.859,s4_west_turn_right,-0.0242,-0.0195,-0.9807,0.0214,0.0068,0.7696,-0.0924,0.0736,0.0,-42.21,-0.32,-0.19,16.11
367,58.9789,s4_west_turn_right,-0.0242,-0.0195,-0.9807,0.0214,0.0068,0.7696,-0.0924,0.0736,0.0,-37.55,-0.31,-0.25,14.57
368,59.1014,s4_west_turn_right,0.0301,-0.0049,-1.0024,-0.0382,0.0134,0.8251,-0.0913,0.072,0.0,-28.61,-0.33,-0.36,15.91
369,59.2363,s4_west_turn_right,0.0301,-0.0049,-1.0024,-0.0382,0.0134,0.8251,-0.0913,0.072,0.0,-28.61,-0.33,-0.36,15.86
370,59.518,s4_west_turn_right,-0.0031,0.0011,-0.9835,0.0017,0.0158,0.7823,-0.0918,0.0719,0.0,-15.07,-0.35,-0.42,162.42
371,59.6326,complete,0.0041,0.0085,-1.0005,-0.0027,0.0054,0.7985,-0.0919,0.0725,0.0,-10.61,-0.35,-0.44,6.92
